game_id,configuration_file,round_id,trial_index,block,target,controlled,snd_value,snd_class,chat_mode,speaker_id,listener_id,context,sec_until_press,description,description_len,time_to_message,sec_until_click,response,correct
79rpP8Nt3tok8t8t9,exp2_train_and_test_51.json,X7JmhAsomJX8eGiv8,12,2,page7-15.svg,False,0.5935185185185186,low,single-utterance-unidirectional,141,93,"['page7-127.svg', 'page2-20.svg', 'page7-157.svg', 'page8-246.svg', 'page8-58.svg', 'page7-15.svg', 'page6-167.svg', 'page4-155.svg', 'page5-190.svg', 'page7-125.svg']",5.0,Four small mountains,3.0,8.0,"(27,)",page7-15.svg,True
e5ZTHXY7C4QRYKDvE,exp2_train_and_test_50.json,J2go5K2h6TqA9pAom,6,1,page1-95.svg,False,1.0,high,single-utterance-unidirectional,80,92,"['page1-175.svg', 'page1-95.svg', 'page5-56.svg', 'page8-58.svg', 'page3-21.svg', 'page8-169.svg', 'page6-204.svg', 'page6-31.svg', 'page2-165.svg', 'page2-136.svg']",4.0,a moustache,2.0,10.0,,,
zzSwqaxB7hj4LJG6s,exp2_train_and_test_59.json,tXEvfGoxLMKZZjunH,13,2,page7-157.svg,False,0.6037037037037036,low,single-utterance-unidirectional,8,201,"['page8-159.svg', 'page3-61.svg', 'page7-144.svg', 'page5-102.svg', 'page7-116.svg', 'page6-167.svg', 'page7-157.svg', 'page5-96.svg', 'page7-126.svg', 'page8-56.svg']",,,,,,,
eRY4aLbXMMApECwkg,exp2_train_and_test_54.json,KftGJ6zMCL9m2oasX,33,5,page6-206.svg,False,0.7333333333333333,low,single-utterance-unidirectional,228,179,"['page6-206.svg', 'page7-113.svg', 'page7-166.svg', 'page2-100.svg', 'page3-33.svg', 'page2-140.svg', 'page6-160.svg', 'page4-128.svg', 'page1-149.svg', 'page7-107.svg']",,,,,,,
Ka9k9DGetwQuneKFx,exp2_train_and_test_40.json,PjaXotkxbuTGbAioN,15,2,page3-200.svg,True,0.7777777777777777,low,single-utterance-unidirectional,162,102,"['page2-100.svg', 'page3-201.svg', 'page9-23.svg', 'page7-144.svg', 'page7-29.svg', 'page3-200.svg', 'page4-232.svg', 'page2-165.svg', 'page7-44.svg', 'page5-153.svg']",5.0,looks like someone sitting on the ground,7.0,17.0,"(24,)",page3-200.svg,True
HMLZ7yLtqizrGXToe,exp2_train_and_test_58.json,bGk6nHMdEx9aoLen3,27,4,page5-233.svg,False,1.0,high,single-utterance-unidirectional,127,68,"['page4-195.svg', 'page6-31.svg', 'page4-241.svg', 'page7-41.svg', 'page8-38.svg', 'page5-233.svg', 'page3-205.svg', 'page7-226.svg', 'page9-40.svg', 'page5-84.svg']",6.0,rectangle with triangles cut out,5.0,12.0,"(23,)",page5-233.svg,True
zJPLtiZWsWqywtX4Z,exp2_train_and_test_2.json,govx2WQSqaRkFrKeX,35,5,page2-131.svg,False,0.5333333333333334,low,single-utterance-unidirectional,154,163,"['page7-177.svg', 'page5-75.svg', 'page6-204.svg', 'page7-35.svg', 'page7-144.svg', 'page4-98.svg', 'page2-131.svg', 'page6-245.svg', 'page9-34.svg', 'page7-115.svg']",3.0,it looks like a hatchet,5.0,8.0,"(10,)",page2-131.svg,True
8BHQ9J4s9iJXhh9oM,exp2_train_and_test_20.json,HTd5pgDpDC6qvL9bq,23,3,page5-45.svg,False,1.0,high,single-utterance-unidirectional,147,217,"['page7-15.svg', 'page7-29.svg', 'page3-201.svg', 'page2-64.svg', 'page4-155.svg', 'page7-226.svg', 'page5-154.svg', 'page4-98.svg', 'page5-45.svg', 'page7-225.svg']",7.0,house with shape inside,4.0,12.0,"(24,)",page5-45.svg,True
Ka9k9DGetwQuneKFx,exp2_train_and_test_40.json,7zeCGYekxGnxsc4X7,9,1,page9-23.svg,False,1.0,high,single-utterance-unidirectional,162,102,"['page2-100.svg', 'page3-201.svg', 'page9-23.svg', 'page7-144.svg', 'page7-29.svg', 'page3-200.svg', 'page4-232.svg', 'page2-165.svg', 'page7-44.svg', 'page5-153.svg']",6.0,"base is a large triangle, top looks like a fat golf tee",12.0,35.0,"(46,)",page9-23.svg,True
zzSwqaxB7hj4LJG6s,exp2_train_and_test_59.json,sGr9D2siE5sBNKBDM,36,5,page7-166.svg,False,1.0,high,single-utterance-unidirectional,8,201,"['page4-128.svg', 'page7-107.svg', 'page7-113.svg', 'page3-33.svg', 'page2-100.svg', 'page7-166.svg', 'page6-206.svg', 'page1-149.svg', 'page6-160.svg', 'page2-140.svg']",,,,,,,
KLSQpeJJBJFt4uCqW,exp2_train_and_test_53.json,EMv8Nb4py6RFebmsy,20,3,page4-232.svg,False,1.0,high,single-utterance-unidirectional,208,18,"['page5-165.svg', 'page8-159.svg', 'page5-45.svg', 'page4-232.svg', 'page9-40.svg', 'page7-127.svg', 'page7-157.svg', 'page8-234.svg', 'page3-70.svg', 'page8-58.svg']",9.0,pine tree,2.0,10.0,"(13,)",page4-232.svg,True
P2vCPjLp9Ptewueeu,exp2_train_and_test_14.json,yGsa9vMhorHEdvmRp,30,5,page1-175.svg,False,1.0,high,single-utterance-unidirectional,203,35,"['page4-96.svg', 'page1-149.svg', 'page3-201.svg', 'page6-167.svg', 'page1-77.svg', 'page1-133.svg', 'page7-20.svg', 'page4-5.svg', 'page1-175.svg', 'page7-4.svg']",11.0,parallelogram,1.0,16.0,"(22,)",page1-175.svg,True
79rpP8Nt3tok8t8t9,exp2_train_and_test_51.json,9diFfL8ZWu46iwXq4,16,2,page2-20.svg,False,1.0,high,single-utterance-unidirectional,141,93,"['page7-127.svg', 'page2-20.svg', 'page7-157.svg', 'page8-246.svg', 'page8-58.svg', 'page7-15.svg', 'page6-167.svg', 'page4-155.svg', 'page5-190.svg', 'page7-125.svg']",9.0,"Two triangles facing opposite sides, arrow poiting up, trapezius on the bototm",12.0,33.0,"(44,)",page2-20.svg,True
BFp4Qb2pMJ9KqvuLm,exp2_train_and_test_29.json,ejzZybKLqytEy8Ysv,37,5,page7-125.svg,False,0.9935185185185184,high,single-utterance-unidirectional,133,49,"['page7-125.svg', 'page8-183.svg', 'page7-157.svg', 'page3-66.svg', 'page5-84.svg', 'page6-31.svg', 'page6-166.svg', 'page5-153.svg', 'page3-70.svg', 'page5-174.svg']",7.0,"Loads of triangles with a rectangle block in middle, very big bulky",12.0,21.0,"(38,)",page8-183.svg,False
22ivtGw9ahgyetDB6,exp2_train_and_test_28.json,XgEmts3STa3fJdLZY,37,5,page7-125.svg,False,0.9935185185185184,high,single-utterance-unidirectional,53,161,"['page7-125.svg', 'page8-183.svg', 'page7-157.svg', 'page3-66.svg', 'page5-84.svg', 'page6-31.svg', 'page6-166.svg', 'page5-153.svg', 'page3-70.svg', 'page5-174.svg']",,,,,,,
xWDb5pSywSSfaBFxk,exp2_train_and_test_33.json,9LehCvRpsB2tXyyCu,25,4,page7-203.svg,False,0.9925925925925926,high,single-utterance-unidirectional,177,54,"['page8-234.svg', 'page1-132.svg', 'page5-85.svg', 'page6-21.svg', 'page6-185.svg', 'page6-52.svg', 'page5-63.svg', 'page7-113.svg', 'page6-228.svg', 'page7-203.svg']",11.0,Stack of objects with arrow pointing down,7.0,26.0,"(34,)",page7-203.svg,True
9YyFJHegRL4MxrjG2,exp2_train_and_test_3.json,6rf6zSHKKyQ9b4tKv,8,1,page7-126.svg,False,0.6666666666666667,low,single-utterance-unidirectional,43,232,"['page2-86.svg', 'page7-126.svg', 'page5-101.svg', 'page8-169.svg', 'page3-139.svg', 'page6-166.svg', 'page6-167.svg', 'page4-180.svg', 'page5-165.svg', 'page1-117.svg']",17.0,A BIRD STANDING UP ON TRIANGLE,6.0,29.0,,,
hPb8Bjt25ty4fAwHn,exp2_train_and_test_46.json,STrc7foocgqMqn4Hr,2,0,page9-34.svg,False,1.0,high,single-utterance-unidirectional,160,17,"['page8-182.svg', 'page5-153.svg', 'page4-197.svg', 'page2-34.svg', 'page6-166.svg', 'page2-20.svg', 'page8-22.svg', 'page2-86.svg', 'page9-34.svg', 'page8-156.svg']",39.0,head with arms out,4.0,42.0,,,
LYJLP6vETfAttrEvQ,exp2_train_and_test_48.json,wmPrYmJFve3uDG3Df,12,2,page4-142.svg,False,1.0,high,single-utterance-unidirectional,1,230,"['page4-142.svg', 'page5-56.svg', 'page1-97.svg', 'page4-98.svg', 'page6-23.svg', 'page4-244.svg', 'page8-221.svg', 'page1-95.svg', 'page7-53.svg', 'page6-124.svg']",7.0,curled up finger,3.0,11.0,"(13,)",page4-142.svg,True
HMLZ7yLtqizrGXToe,exp2_train_and_test_58.json,jt6gfnp29nwS8xyfw,14,2,page5-84.svg,False,0.5111111111111112,low,single-utterance-unidirectional,127,68,"['page4-195.svg', 'page6-31.svg', 'page4-241.svg', 'page7-41.svg', 'page8-38.svg', 'page5-233.svg', 'page3-205.svg', 'page7-226.svg', 'page9-40.svg', 'page5-84.svg']",5.0,Horse or animal walking on all fours,7.0,15.0,"(23,)",page5-84.svg,True
9yLcExJ7nPHeetN2s,exp2_train_and_test_36.json,c3GmDtGQsNMtZ6Zin,14,2,page9-32.svg,False,1.0,high,single-utterance-unidirectional,25,143,"['page7-116.svg', 'page3-66.svg', 'page5-75.svg', 'page3-61.svg', 'page3-163.svg', 'page3-201.svg', 'page5-26.svg', 'page8-183.svg', 'page9-32.svg', 'page2-100.svg']",5.0,dog,1.0,9.0,"(12,)",page9-32.svg,True
e5ZTHXY7C4QRYKDvE,exp2_train_and_test_50.json,95N8e99fRv7pGQRuY,28,4,page1-175.svg,False,1.0,high,single-utterance-unidirectional,92,80,"['page3-21.svg', 'page2-136.svg', 'page5-56.svg', 'page8-169.svg', 'page6-204.svg', 'page1-95.svg', 'page6-31.svg', 'page8-58.svg', 'page2-165.svg', 'page1-175.svg']",,,,,,,
u5FMimemoLocsBt5k,exp2_train_and_test_37.json,QxS8859vnJ7Typn8A,9,1,page7-191.svg,False,1.0,high,single-utterance-unidirectional,22,220,"['page8-22.svg', 'page7-20.svg', 'page1-185.svg', 'page6-121.svg', 'page4-96.svg', 'page1-95.svg', 'page7-113.svg', 'page6-107.svg', 'page8-18.svg', 'page7-191.svg']",13.0,think kite. it has a triangle attached to its right side,11.0,26.0,"(42,)",page7-191.svg,True
hJbLuwi4SKiESoGeZ,exp2_train_and_test_34.json,HJyePANhRwCMppCGe,30,5,page8-246.svg,False,1.0,high,single-utterance-unidirectional,178,97,"['page2-165.svg', 'page9-39.svg', 'page1-117.svg', 'page4-180.svg', 'page8-246.svg', 'page8-215.svg', 'page1-133.svg', 'page6-226.svg', 'page8-159.svg', 'page9-34.svg']",24.0,4 pointed wheel cross,4.0,30.0,"(40,)",page8-246.svg,True
nwJ4KqKaffjjA2CYD,exp2_train_and_test_5.json,HKr9GQs3tAnHGXGgj,14,2,page3-21.svg,False,0.736111111111111,low,single-utterance-unidirectional,28,94,"['page7-40.svg', 'page3-52.svg', 'page5-40.svg', 'page5-107.svg', 'page3-33.svg', 'page3-21.svg', 'page7-20.svg', 'page6-228.svg', 'page7-166.svg', 'page7-155.svg']",4.0,a squiggly line with lots of bends,7.0,13.0,"(18,)",page3-21.svg,True
GcKCJfJgQWuA8Qsvd,exp2_train_and_test_31.json,2umTF6LFPcZBsLJeK,4,0,page9-23.svg,False,1.0,high,single-utterance-unidirectional,88,41,"['page5-84.svg', 'page3-201.svg', 'page1-48.svg', 'page9-23.svg', 'page5-75.svg', 'page6-162.svg', 'page4-96.svg', 'page6-52.svg', 'page6-192.svg', 'page5-80.svg']",6.0,"It's a big half triangle on the bottom, and some shapes on top",13.0,28.0,"(43,)",page9-23.svg,True
LYJLP6vETfAttrEvQ,exp2_train_and_test_48.json,2W7ubWWkbBwRM6xBa,39,5,page7-157.svg,False,0.6037037037037036,low,single-utterance-unidirectional,230,1,"['page7-217.svg', 'page3-59.svg', 'page8-234.svg', 'page5-85.svg', 'page7-157.svg', 'page1-175.svg', 'page7-203.svg', 'page5-155.svg', 'page8-169.svg', 'page6-107.svg']",4.0,diamond,1.0,5.0,"(8,)",page7-157.svg,True
eRY4aLbXMMApECwkg,exp2_train_and_test_54.json,tGscvW9QudgvfwD9i,19,3,page8-18.svg,True,0.3777777777777778,low,single-utterance-unidirectional,228,179,"['page4-142.svg', 'page5-80.svg', 'page2-131.svg', 'page5-155.svg', 'page6-245.svg', 'page8-18.svg', 'page7-217.svg', 'page6-107.svg', 'page7-177.svg', 'page6-109.svg']",,,,,,,
HMLZ7yLtqizrGXToe,exp2_train_and_test_58.json,hTFq24RrarhGgcM3a,31,5,page2-100.svg,False,0.7685185185185184,low,single-utterance-unidirectional,68,127,"['page6-206.svg', 'page7-113.svg', 'page7-166.svg', 'page2-100.svg', 'page3-33.svg', 'page2-140.svg', 'page6-160.svg', 'page4-128.svg', 'page1-149.svg', 'page7-107.svg']",7.0,its like a diamond on top of a stand,9.0,23.0,"(46,)",page2-100.svg,True
ix7nCebmqDhnteL7t,exp2_train_and_test_11.json,MRrz9N3swHjdRXR7T,6,1,page8-156.svg,False,1.0,high,single-utterance-unidirectional,129,180,"['page6-162.svg', 'page7-226.svg', 'page7-177.svg', 'page8-156.svg', 'page7-53.svg', 'page7-41.svg', 'page7-36.svg', 'page-F.svg', 'page7-145.svg', 'page8-192.svg']",13.0,letter K,2.0,15.0,"(26,)",page8-156.svg,True
S797ayEWgFRoHkhdD,exp2_train_and_test_35.json,mL2MRZRTR3ABxzkjc,39,5,page8-159.svg,False,1.0,high,single-utterance-unidirectional,6,86,"['page8-159.svg', 'page1-133.svg', 'page9-39.svg', 'page2-165.svg', 'page8-215.svg', 'page1-117.svg', 'page8-246.svg', 'page4-180.svg', 'page6-226.svg', 'page9-34.svg']",7.0,the letter J,3.0,9.0,"(14,)",page8-159.svg,True
xWDb5pSywSSfaBFxk,exp2_train_and_test_33.json,d2N2tFwdqnvQRBi2c,32,5,page9-39.svg,False,0.7407407407407408,low,single-utterance-unidirectional,177,54,"['page2-165.svg', 'page9-39.svg', 'page1-117.svg', 'page4-180.svg', 'page8-246.svg', 'page8-215.svg', 'page1-133.svg', 'page6-226.svg', 'page8-159.svg', 'page9-34.svg']",9.0,Sherlock holmes pipe,3.0,23.0,"(32,)",page9-39.svg,True
9hhXYLoXnLqkC6FuL,exp2_train_and_test_17.json,32iarMw2LX9aLfmd8,0,0,page5-121.svg,True,0.9925925925925926,high,single-utterance-unidirectional,136,183,"['page1-107.svg', 'page7-144.svg', 'page7-41.svg', 'page6-1.svg', 'page7-15.svg', 'page8-221.svg', 'page5-121.svg', 'page6-208.svg', 'page8-22.svg', 'page7-155.svg']",5.0,This looks like an octagon with spikes coming out the top and bottom,13.0,20.0,"(47,)",page5-121.svg,True
bGBxX3sGPDiG6Ezeb,exp2_train_and_test_4.json,7xsSNozXR6ncYLGTD,31,5,page6-204.svg,False,1.0,high,single-utterance-unidirectional,40,184,"['page7-177.svg', 'page5-75.svg', 'page6-204.svg', 'page7-35.svg', 'page7-144.svg', 'page4-98.svg', 'page2-131.svg', 'page6-245.svg', 'page9-34.svg', 'page7-115.svg']",6.0,castle tower with a top turret left,7.0,20.0,"(39,)",page6-204.svg,True
8BHQ9J4s9iJXhh9oM,exp2_train_and_test_20.json,CP5RWW4LwA9d2LX5x,20,3,page3-201.svg,False,0.5548148148148148,low,single-utterance-unidirectional,147,217,"['page7-15.svg', 'page7-29.svg', 'page3-201.svg', 'page2-64.svg', 'page4-155.svg', 'page7-226.svg', 'page5-154.svg', 'page4-98.svg', 'page5-45.svg', 'page7-225.svg']",8.0,rabbit on xmas tree,4.0,14.0,"(22,)",page3-201.svg,True
nwJ4KqKaffjjA2CYD,exp2_train_and_test_5.json,gTzT8ZZsEDmAvkrYJ,39,5,page7-115.svg,False,0.6,low,single-utterance-unidirectional,94,28,"['page7-177.svg', 'page5-75.svg', 'page6-204.svg', 'page7-35.svg', 'page7-144.svg', 'page4-98.svg', 'page2-131.svg', 'page6-245.svg', 'page9-34.svg', 'page7-115.svg']",8.0,Looks like a bed or table,6.0,18.0,"(22,)",page7-115.svg,True
bhmEe4Gx6CuKhMzPk,exp2_train_and_test_25.json,7R3z3RaodM6FPW2Pg,0,0,page6-21.svg,False,1.0,high,single-utterance-unidirectional,39,20,"['page5-154.svg', 'page6-21.svg', 'page8-246.svg', 'page6-175.svg', 'page4-98.svg', 'page5-128.svg', 'page8-38.svg', 'page4-244.svg', 'page7-4.svg', 'page2-114.svg']",19.0,triangle pointing to the left,5.0,29.0,"(37,)",page5-128.svg,False
xWDb5pSywSSfaBFxk,exp2_train_and_test_33.json,sw6x2GoRWgu8cDnRR,37,5,page2-165.svg,False,0.7499999999999999,low,single-utterance-unidirectional,54,177,"['page8-159.svg', 'page1-133.svg', 'page9-39.svg', 'page2-165.svg', 'page8-215.svg', 'page1-117.svg', 'page8-246.svg', 'page4-180.svg', 'page6-226.svg', 'page9-34.svg']",4.0,saucer with pyramid in centre,5.0,15.0,"(31,)",page2-165.svg,True
YkHiDkYsfXfzghtRk,exp2_train_and_test_7.json,wLbpCwFzCrTdSCDQB,7,1,page2-136.svg,False,1.0,high,single-utterance-unidirectional,67,57,"['page5-102.svg', 'page2-140.svg', 'page7-117.svg', 'page6-122.svg', 'page5-155.svg', 'page5-165.svg', 'page2-136.svg', 'page2-86.svg', 'page1-34.svg', 'page3-70.svg']",12.0,Looks like a hand held vacuum cleaner pointing NE,9.0,31.0,"(54,)",page2-136.svg,True
FcWs7wviKdmRDeZ2P,exp2_train_and_test_13.json,xD8mJR8gqCWjj7B8C,35,5,page4-96.svg,False,1.0,high,single-utterance-unidirectional,209,114,"['page6-167.svg', 'page1-77.svg', 'page4-96.svg', 'page1-175.svg', 'page7-20.svg', 'page1-149.svg', 'page1-133.svg', 'page4-5.svg', 'page3-201.svg', 'page7-4.svg']",8.0,like a smoking pipe,4.0,21.0,"(32,)",page4-96.svg,True
P2vCPjLp9Ptewueeu,exp2_train_and_test_14.json,3sGzQSAsgWTGStsrX,0,0,page3-21.svg,False,0.736111111111111,low,single-utterance-unidirectional,203,35,"['page5-36.svg', 'page8-176.svg', 'page7-144.svg', 'page2-86.svg', 'page5-75.svg', 'page7-41.svg', 'page9-34.svg', 'page3-21.svg', 'page7-226.svg', 'page2-20.svg']",29.0,zig zag snake,3.0,34.0,"(43,)",page8-176.svg,False
STLPBTLJ9hMuYBr6G,exp2_train_and_test_1.json,2r4hF5vQ9qMsZwjDk,17,2,page7-29.svg,False,1.0,high,single-utterance-unidirectional,58,31,"['page3-70.svg', 'page8-156.svg', 'page7-40.svg', 'page2-165.svg', 'page8-21.svg', 'page6-171.svg', 'page1-95.svg', 'page3-61.svg', 'page7-29.svg', 'page5-101.svg']",4.0,"the ones that looks like a jagged saw, sort of a jaggy V shape",14.0,13.0,"(18,)",page7-29.svg,True
ix7nCebmqDhnteL7t,exp2_train_and_test_11.json,LjrhzNtEN5k3hjrLy,9,1,page7-36.svg,False,1.0,high,single-utterance-unidirectional,129,180,"['page6-162.svg', 'page7-226.svg', 'page7-177.svg', 'page8-156.svg', 'page7-53.svg', 'page7-41.svg', 'page7-36.svg', 'page-F.svg', 'page7-145.svg', 'page8-192.svg']",12.0,the weird L shape,4.0,15.0,"(22,)",page7-36.svg,True
ktDyGtbfXzQbusvGQ,exp2_train_and_test_41.json,WhhT6TnMr8ci6qdit,18,3,page6-192.svg,False,0.6444444444444445,low,single-utterance-unidirectional,24,139,"['page5-154.svg', 'page7-36.svg', 'page4-98.svg', 'page6-192.svg', 'page3-70.svg', 'page8-246.svg', 'page7-79.svg', 'page8-38.svg', 'page7-35.svg', 'page4-108.svg']",5.0,the man,2.0,9.0,"(17,)",page6-192.svg,True
79rpP8Nt3tok8t8t9,exp2_train_and_test_51.json,RDgfSRJSvomzCC6Dz,17,2,page6-167.svg,False,1.0,high,single-utterance-unidirectional,141,93,"['page7-127.svg', 'page2-20.svg', 'page7-157.svg', 'page8-246.svg', 'page8-58.svg', 'page7-15.svg', 'page6-167.svg', 'page4-155.svg', 'page5-190.svg', 'page7-125.svg']",19.0,"Upper triangle pointing left, rhombus pointing downwards, small triangle pointing right",11.0,40.0,"(54,)",page6-167.svg,True
5PNebyaqZ7Za4vhYc,exp2_train_and_test_21.json,Bnddd7ecjaQWsBtTp,21,3,page4-98.svg,False,0.7222222222222223,low,single-utterance-unidirectional,75,213,"['page1-132.svg', 'page5-101.svg', 'page6-155.svg', 'page4-98.svg', 'page5-120.svg', 'page5-188.svg', 'page7-115.svg', 'page7-191.svg', 'page7-4.svg', 'page8-159.svg']",9.0,a tower in a bowl or a sword without a handle,11.0,15.0,"(23,)",page4-98.svg,True
GcKCJfJgQWuA8Qsvd,exp2_train_and_test_31.json,yAwyLtEEGk8kRcCRp,13,2,page6-192.svg,False,0.6444444444444445,low,single-utterance-unidirectional,88,41,"['page5-84.svg', 'page3-201.svg', 'page1-48.svg', 'page9-23.svg', 'page5-75.svg', 'page6-162.svg', 'page4-96.svg', 'page6-52.svg', 'page6-192.svg', 'page5-80.svg']",9.0,"Looks like a guy kneeling, with a square head thats white",11.0,21.0,"(33,)",page6-192.svg,True
bGBxX3sGPDiG6Ezeb,exp2_train_and_test_4.json,bLJbax6qYzmkej7vz,19,3,page6-21.svg,False,1.0,high,single-utterance-unidirectional,40,184,"['page5-233.svg', 'page2-34.svg', 'page9-39.svg', 'page6-21.svg', 'page3-201.svg', 'page6-135.svg', 'page6-124.svg', 'page2-64.svg', 'page5-165.svg', 'page6-1.svg']",8.0,rat gun pointing right short triangle handle,7.0,31.0,"(48,)",page6-21.svg,True
jLWqw4ZhFPFybBPXA,exp2_train_and_test_19.json,xnkZs938hDpJYdFA2,1,0,page7-115.svg,False,0.6,low,single-utterance-unidirectional,215,173,"['page7-115.svg', 'page2-86.svg', 'page5-71.svg', 'page4-197.svg', 'page7-44.svg', 'page8-18.svg', 'page1-30.svg', 'page1-128.svg', 'page6-135.svg', 'page8-38.svg']",13.0,"no, on it's side",4.0,19.0,"(38,)",page4-197.svg,False
xWDb5pSywSSfaBFxk,exp2_train_and_test_33.json,9BYyRZu5cDBXxDdpC,2,0,page6-228.svg,True,1.0,high,single-utterance-unidirectional,54,177,"['page6-185.svg', 'page6-228.svg', 'page8-234.svg', 'page1-132.svg', 'page7-203.svg', 'page6-52.svg', 'page5-85.svg', 'page7-113.svg', 'page5-63.svg', 'page6-21.svg']",13.0,a slanted square with a hole in the middle,9.0,26.0,"(40,)",page6-228.svg,True
ZrWCQ66uhbQhnQkMT,exp2_train_and_test_45.json,j8jpteBaaRKMNaWK8,8,1,page7-144.svg,False,1.0,high,single-utterance-unidirectional,95,182,"['page7-144.svg', 'page7-22.svg', 'page7-115.svg', 'page9-34.svg', 'page6-31.svg', 'page8-22.svg', 'page2-36.svg', 'page7-216.svg', 'page1-185.svg', 'page7-107.svg']",,,,,,,
9hhXYLoXnLqkC6FuL,exp2_train_and_test_17.json,Jgq86guH7Rd6tX2pB,35,5,page4-96.svg,False,1.0,high,single-utterance-unidirectional,136,183,"['page6-167.svg', 'page1-77.svg', 'page4-96.svg', 'page1-175.svg', 'page7-20.svg', 'page1-149.svg', 'page1-133.svg', 'page4-5.svg', 'page3-201.svg', 'page7-4.svg']",3.0,looks like a pot with a giant crank handle on the right,12.0,12.0,"(22,)",page4-96.svg,True
ktDyGtbfXzQbusvGQ,exp2_train_and_test_41.json,N8GuoCHSwKxbxyPyi,23,3,page4-98.svg,False,0.7222222222222223,low,single-utterance-unidirectional,24,139,"['page5-154.svg', 'page7-36.svg', 'page4-98.svg', 'page6-192.svg', 'page3-70.svg', 'page8-246.svg', 'page7-79.svg', 'page8-38.svg', 'page7-35.svg', 'page4-108.svg']",13.0,the sword,2.0,16.0,"(22,)",page4-98.svg,True
e5ZTHXY7C4QRYKDvE,exp2_train_and_test_50.json,aXdjQhKRabzcC93Af,12,2,page8-58.svg,True,0.7259259259259259,low,single-utterance-unidirectional,80,92,"['page1-175.svg', 'page1-95.svg', 'page5-56.svg', 'page8-58.svg', 'page3-21.svg', 'page8-169.svg', 'page6-204.svg', 'page6-31.svg', 'page2-165.svg', 'page2-136.svg']",12.0,walking man,2.0,14.0,,,
8BHQ9J4s9iJXhh9oM,exp2_train_and_test_20.json,5eGhFckcZwq699iZh,38,5,page3-66.svg,False,1.0,high,single-utterance-unidirectional,217,147,"['page6-166.svg', 'page7-157.svg', 'page6-31.svg', 'page5-174.svg', 'page3-70.svg', 'page8-183.svg', 'page5-153.svg', 'page7-125.svg', 'page5-84.svg', 'page3-66.svg']",5.0,pan handle right,3.0,17.0,"(24,)",page3-66.svg,True
nDC5W8eqStLNR5BSW,exp2_train_and_test_47.json,gcoReJb9KyXsjASJR,0,0,page3-201.svg,False,0.5548148148148148,low,single-utterance-unidirectional,96,71,"['page7-127.svg', 'page5-84.svg', 'page3-201.svg', 'page5-56.svg', 'page6-1.svg', 'page6-162.svg', 'page8-182.svg', 'page7-125.svg', 'page5-139.svg', 'page8-206.svg']",12.0,it has ears,3.0,13.0,"(27,)",page3-201.svg,True
LYJLP6vETfAttrEvQ,exp2_train_and_test_48.json,dEJgdfN8dZ6k29FuJ,32,5,page3-59.svg,False,1.0,high,single-utterance-unidirectional,1,230,"['page3-59.svg', 'page7-203.svg', 'page7-217.svg', 'page5-155.svg', 'page5-85.svg', 'page8-169.svg', 'page7-157.svg', 'page1-175.svg', 'page6-107.svg', 'page8-234.svg']",6.0,looks like a state on a map,7.0,13.0,"(18,)",page3-59.svg,True
xWDb5pSywSSfaBFxk,exp2_train_and_test_33.json,sZauZHxsCMG5RJGde,34,5,page1-133.svg,False,0.5444444444444445,low,single-utterance-unidirectional,177,54,"['page2-165.svg', 'page9-39.svg', 'page1-117.svg', 'page4-180.svg', 'page8-246.svg', 'page8-215.svg', 'page1-133.svg', 'page6-226.svg', 'page8-159.svg', 'page9-34.svg']",6.0,Large square with top corners cut off,7.0,22.0,"(37,)",page1-133.svg,True
6uGZNSLWcxNmt3EY6,exp2_train_and_test_43.json,YhPFFwBFbsYqAGhBM,18,3,page5-101.svg,True,0.6666666666666667,low,single-utterance-unidirectional,223,14,"['page8-246.svg', 'page7-125.svg', 'page6-122.svg', 'page7-226.svg', 'page7-145.svg', 'page8-21.svg', 'page5-101.svg', 'page6-160.svg', 'page9-40.svg', 'page8-183.svg']",5.0,Side ways batman symbol look alike,6.0,16.0,"(36,)",page5-101.svg,True
jLWqw4ZhFPFybBPXA,exp2_train_and_test_19.json,HrwpDs8qSDFHoAzfx,38,5,page1-77.svg,False,0.6833333333333333,low,single-utterance-unidirectional,215,173,"['page4-96.svg', 'page1-149.svg', 'page3-201.svg', 'page6-167.svg', 'page1-77.svg', 'page1-133.svg', 'page7-20.svg', 'page4-5.svg', 'page1-175.svg', 'page7-4.svg']",5.0,a sword withan arrow on top,6.0,13.0,"(24,)",page1-77.svg,True
bhmEe4Gx6CuKhMzPk,exp2_train_and_test_25.json,JCgxp7iGEFTD4b8QG,29,4,page6-175.svg,False,0.6509259259259259,low,single-utterance-unidirectional,39,20,"['page5-154.svg', 'page6-21.svg', 'page8-246.svg', 'page6-175.svg', 'page4-98.svg', 'page5-128.svg', 'page8-38.svg', 'page4-244.svg', 'page7-4.svg', 'page2-114.svg']",10.0,sitting person,2.0,14.0,"(26,)",page6-175.svg,True
BmYrDnmoZCa4iK5ZR,exp2_train_and_test_27.json,ppRcKTJ8Z8JAQZjxa,36,5,page3-70.svg,False,1.0,high,single-utterance-unidirectional,233,116,"['page6-166.svg', 'page7-157.svg', 'page6-31.svg', 'page5-174.svg', 'page3-70.svg', 'page8-183.svg', 'page5-153.svg', 'page7-125.svg', 'page5-84.svg', 'page3-66.svg']",18.0,a upside down water spigot,5.0,25.0,"(52,)",page8-183.svg,False
