game_id,round_id,trial_index,block,target,controlled,snd_value,snd_class,chat_mode,speaker_id,listener_id,context,sec_until_press,description,description_len,time_to_message,sec_until_click,response,correct
FvSgGZcaE85QgqXam,nPBsHgvXJ8o2hrecH,13,2,page6-124.svg,False,1.0,high,single-utterance-unidirectional,170,71,"['page2-36.svg', 'page4-197.svg', 'page1-150.svg', 'page3-33.svg', 'page5-153.svg', 'page6-124.svg', 'page7-107.svg', 'page5-40.svg', 'page8-58.svg', 'page5-45.svg']",12.0,white rectangle in the middle,5.0,36.0,"(43,)",page6-124.svg,True
r7729FXFMtEsfEXpt,gMuJeeCRpnoENavMB,18,3,page9-39.svg,False,0.7407407407407408,low,single-utterance-unidirectional,211,213,"['page5-153.svg', 'page8-169.svg', 'page3-12.svg', 'page6-71.svg', 'page7-15.svg', 'page6-160.svg', 'page7-20.svg', 'page9-39.svg', 'page5-84.svg', 'page5-66.svg']",,,,,,,
TBL7t2i2TYAWFdDTj,dSinq9E7dFmaw8QHh,8,1,page5-165.svg,True,0.7777777777777777,low,single-utterance-unidirectional,91,117,"['page6-208.svg', 'page3-33.svg', 'page7-107.svg', 'page2-20.svg', 'page8-169.svg', 'page8-38.svg', 'page7-41.svg', 'page5-86.svg', 'page7-125.svg', 'page5-165.svg']",6.0,"A jewel or rupee in a fancy stand, almost symmetrical, but a little askew",14.0,20.0,"(44,)",page5-165.svg,True
h3DszyAzWvDeNDqFi,gddzmJaZf5tgTMwKj,23,3,page7-107.svg,True,0.9935185185185184,high,single-utterance-unidirectional,223,8,"['page6-208.svg', 'page3-33.svg', 'page7-107.svg', 'page2-20.svg', 'page8-169.svg', 'page8-38.svg', 'page7-41.svg', 'page5-86.svg', 'page7-125.svg', 'page5-165.svg']",9.0,A new one top row last shape. A bird head facing left??,12.0,29.0,"(33,)",page7-107.svg,True
KJeMAhHTjaCs9sMpk,ytyWrBaFjzWjzc9C7,16,2,page5-85.svg,False,0.5166666666666668,low,single-utterance-unidirectional,25,86,"['page5-85.svg', 'page7-225.svg', 'page5-63.svg', 'page3-33.svg', 'page5-84.svg', 'page6-208.svg', 'page5-71.svg', 'page4-128.svg', 'page6-52.svg', 'page4-155.svg']",7.0,fox - why aren't you typing when it's your turn? Are you a bot??,14.0,25.0,"(45,)",page5-85.svg,True
dxkfkqCnTmaN3ATNk,kYqWAXXtwpnvhcdH8,8,1,page7-127.svg,False,0.6222222222222222,low,single-utterance-unidirectional,62,166,"['page5-165.svg', 'page8-159.svg', 'page5-45.svg', 'page4-232.svg', 'page9-40.svg', 'page7-127.svg', 'page7-157.svg', 'page8-234.svg', 'page3-70.svg', 'page8-58.svg']",10.0,Flying bird,2.0,17.0,"(22,)",page7-127.svg,True
te8aFGdFvzCg2sQmZ,ZJiMMDa9FgbjKiyeS,6,1,page7-29.svg,False,1.0,high,single-utterance-unidirectional,55,208,"['page3-70.svg', 'page3-12.svg', 'page7-29.svg', 'page1-77.svg', 'page6-23.svg', 'page7-73.svg', 'page3-33.svg', 'page5-65.svg', 'page4-190.svg', 'page5-40.svg']",12.0,Pointy shape with lots of angles pointing toward 7/8pm on a clock,12.0,33.0,"(51,)",page7-29.svg,True
C4BE3Bcky8iq2Dip5,MksByzG9WxzRvDA9m,16,2,page5-45.svg,True,1.0,high,single-utterance-unidirectional,230,142,"['page1-48.svg', 'page1-133.svg', 'page9-40.svg', 'page8-38.svg', 'page7-44.svg', 'page-F.svg', 'page5-45.svg', 'page4-195.svg', 'page6-206.svg', 'page7-55.svg']",7.0,house door,2.0,18.0,"(25,)",page5-45.svg,True
KJeMAhHTjaCs9sMpk,aFTJxuGbw8SPsw3Zb,25,4,page4-128.svg,False,1.0,high,single-utterance-unidirectional,25,86,"['page5-85.svg', 'page7-225.svg', 'page5-63.svg', 'page3-33.svg', 'page5-84.svg', 'page6-208.svg', 'page5-71.svg', 'page4-128.svg', 'page6-52.svg', 'page4-155.svg']",7.0,Thermos,1.0,8.0,"(13,)",page4-128.svg,True
QhN3JTKAjnfQb6DXS,2ZDEmPeGvBwPSdeZ7,12,2,page3-201.svg,False,0.5548148148148148,low,single-utterance-unidirectional,96,108,"['page1-172.svg', 'page8-246.svg', 'page6-122.svg', 'page7-202.svg', 'page1-107.svg', 'page3-201.svg', 'page8-159.svg', 'page2-140.svg', 'page7-55.svg', 'page4-142.svg']",4.0,robot,1.0,5.0,"(14,)",page3-201.svg,True
dLCiwM5JkBvYfx83i,ir32ZvZL8dmakPuvq,8,1,page2-86.svg,False,0.7777777777777777,low,single-utterance-unidirectional,6,67,"['page5-102.svg', 'page2-133.svg', 'page4-241.svg', 'page6-171.svg', 'page7-216.svg', 'page2-86.svg', 'page6-219.svg', 'page4-180.svg', 'page1-95.svg', 'page8-21.svg']",15.0,Looks like dog with two heads,6.0,31.0,"(47,)",page2-86.svg,True
KtmmR6GzmqDdjN8LM,xEsjzCGxYrFWDNBx2,19,3,page7-115.svg,False,0.6,low,single-utterance-unidirectional,88,136,"['page5-86.svg', 'page8-56.svg', 'page7-216.svg', 'page7-55.svg', 'page5-154.svg', 'page3-70.svg', 'page6-204.svg', 'page7-166.svg', 'page5-26.svg', 'page7-115.svg']",3.0,M,1.0,4.0,"(7,)",page7-115.svg,True
6oDZZokaTPbFbFyxq,kRJGjEapM6jLbjgxj,24,4,page3-61.svg,False,1.0,high,single-utterance-unidirectional,101,56,"['page3-61.svg', 'page7-202.svg', 'page4-190.svg', 'page2-16.svg', 'page7-126.svg', 'page7-166.svg', 'page1-95.svg', 'page5-96.svg', 'page5-153.svg', 'page7-127.svg']",3.0,"the man doing the crab, lay down",7.0,9.0,"(13,)",page3-61.svg,True
QT3vWwrgmdivMgG4h,xGriQJSsXxJtEY3Fx,21,3,page1-133.svg,False,0.5444444444444445,low,single-utterance-unidirectional,178,22,"['page1-48.svg', 'page1-133.svg', 'page9-40.svg', 'page8-38.svg', 'page7-44.svg', 'page-F.svg', 'page5-45.svg', 'page4-195.svg', 'page6-206.svg', 'page7-55.svg']",4.0,"house without the tip, solid",5.0,8.0,"(14,)",page1-133.svg,True
6oDZZokaTPbFbFyxq,w3tGNamx2bkokwSKD,10,1,page5-153.svg,False,0.6425925925925926,low,single-utterance-unidirectional,56,101,"['page7-166.svg', 'page1-95.svg', 'page5-153.svg', 'page4-190.svg', 'page7-202.svg', 'page7-126.svg', 'page3-61.svg', 'page2-16.svg', 'page5-96.svg', 'page7-127.svg']",18.0,IT LOOKS LIKE A CRAB RAISING TWO CLAWS,8.0,23.0,"(42,)",page5-153.svg,True
m6gdcycAbx6zidczq,TAfudjrrszyuT3eMJ,24,4,page3-33.svg,False,0.6111111111111112,low,single-utterance-unidirectional,184,1,"['page6-196.svg', 'page7-41.svg', 'page6-109.svg', 'page5-65.svg', 'page2-85.svg', 'page4-98.svg', 'page4-96.svg', 'page6-52.svg', 'page3-33.svg', 'page5-80.svg']",4.0,mountain bookmark,2.0,10.0,"(18,)",page3-33.svg,True
kp8BgbK6wvnYPuQGY,2GQ2EpbSRddvN4xkj,19,3,page7-125.svg,False,0.9935185185185184,high,single-utterance-unidirectional,130,151,"['page8-246.svg', 'page7-125.svg', 'page6-122.svg', 'page7-226.svg', 'page7-145.svg', 'page8-21.svg', 'page5-101.svg', 'page6-160.svg', 'page9-40.svg', 'page8-183.svg']",8.0,column with one straight edge and jagged top & bottom,10.0,18.0,"(24,)",page7-125.svg,True
dLCiwM5JkBvYfx83i,xFqoEjmjMibubu5Cc,14,2,page4-241.svg,False,0.995,high,single-utterance-unidirectional,67,6,"['page6-171.svg', 'page4-241.svg', 'page5-102.svg', 'page2-133.svg', 'page1-95.svg', 'page6-219.svg', 'page7-216.svg', 'page2-86.svg', 'page8-21.svg', 'page4-180.svg']",18.0,Top row middle image bird with wings,7.0,38.0,"(49,)",page4-180.svg,False
Pf3ccYhQKq2Fd22zv,APHHSaMLqdDbiCqeB,6,1,page5-86.svg,True,0.4833333333333334,low,single-utterance-unidirectional,50,173,"['page5-86.svg', 'page8-56.svg', 'page7-216.svg', 'page7-55.svg', 'page5-154.svg', 'page3-70.svg', 'page6-204.svg', 'page7-166.svg', 'page5-26.svg', 'page7-115.svg']",3.0,looks like a horse,4.0,6.0,"(13,)",page5-86.svg,True
d8wBFJSAzTXrSi2Ro,qdNQBLQaq4xx8gseb,2,0,page6-206.svg,True,0.7333333333333333,low,single-utterance-unidirectional,224,54,"['page1-117.svg', 'page6-206.svg', 'page1-30.svg', 'page7-81.svg', 'page9-39.svg', 'page8-247.svg', 'page2-140.svg', 'page6-228.svg', 'page1-185.svg', 'page3-33.svg']",6.0,two squares with a triangle cut out the middle,9.0,15.0,"(33,)",page6-206.svg,True
dxkfkqCnTmaN3ATNk,D4dmHLqAZ4aomsfML,29,4,page8-58.svg,True,0.7259259259259259,low,single-utterance-unidirectional,62,166,"['page5-165.svg', 'page8-159.svg', 'page5-45.svg', 'page4-232.svg', 'page9-40.svg', 'page7-127.svg', 'page7-157.svg', 'page8-234.svg', 'page3-70.svg', 'page8-58.svg']",14.0,spikey walking rectangle,3.0,21.0,"(26,)",page8-58.svg,True
r7729FXFMtEsfEXpt,cpcdRHGkhbQ2MxrHw,24,4,page7-15.svg,False,0.5935185185185186,low,single-utterance-unidirectional,213,211,"['page6-71.svg', 'page7-15.svg', 'page8-169.svg', 'page5-66.svg', 'page7-20.svg', 'page9-39.svg', 'page5-153.svg', 'page3-12.svg', 'page6-160.svg', 'page5-84.svg']",,,,,,,
kp8BgbK6wvnYPuQGY,krDzx6J3N4qp2SBnD,14,2,page8-183.svg,True,1.0,high,single-utterance-unidirectional,130,151,"['page8-246.svg', 'page7-125.svg', 'page6-122.svg', 'page7-226.svg', 'page7-145.svg', 'page8-21.svg', 'page5-101.svg', 'page6-160.svg', 'page9-40.svg', 'page8-183.svg']",7.0,the letter P,3.0,10.0,"(20,)",page8-183.svg,True
QT3vWwrgmdivMgG4h,nNw8r4geMtF6mQAH3,19,3,page1-48.svg,False,1.0,high,single-utterance-unidirectional,178,22,"['page1-48.svg', 'page1-133.svg', 'page9-40.svg', 'page8-38.svg', 'page7-44.svg', 'page-F.svg', 'page5-45.svg', 'page4-195.svg', 'page6-206.svg', 'page7-55.svg']",4.0,teepee,1.0,4.0,"(15,)",page1-48.svg,True
KJeMAhHTjaCs9sMpk,tTwD4A6bWzcCHTkhn,4,0,page4-128.svg,False,1.0,high,single-utterance-unidirectional,25,86,"['page5-85.svg', 'page7-225.svg', 'page5-63.svg', 'page3-33.svg', 'page5-84.svg', 'page6-208.svg', 'page5-71.svg', 'page4-128.svg', 'page6-52.svg', 'page4-155.svg']",8.0,Thermos flask with handle on the left,7.0,13.0,"(21,)",page4-128.svg,True
eopF622nhHAfYBAbw,AQutPs2ZbSxPeRJFG,5,0,page1-150.svg,False,1.0,high,single-utterance-unidirectional,237,116,"['page8-58.svg', 'page5-96.svg', 'page8-159.svg', 'page7-53.svg', 'page1-150.svg', 'page6-226.svg', 'page7-73.svg', 'page6-206.svg', 'page5-128.svg', 'page6-71.svg']",4.0,Looks like a water fountain with triangles stacked,8.0,17.0,"(30,)",page1-150.svg,True
RgiXtnKrXiiHQZpcz,grZRXyuRFQL4cs5jP,1,0,page8-183.svg,False,1.0,high,single-utterance-unidirectional,135,51,"['page1-77.svg', 'page8-183.svg', 'page6-206.svg', 'page6-121.svg', 'page6-135.svg', 'page7-79.svg', 'page1-133.svg', 'page4-5.svg', 'page7-202.svg', 'page7-20.svg']",6.0,The one that looks like the letter P,8.0,21.0,,,
RgiXtnKrXiiHQZpcz,xFpfu93bhkQQ9BeAj,24,4,page7-202.svg,True,1.0,high,single-utterance-unidirectional,51,135,"['page7-202.svg', 'page8-183.svg', 'page7-79.svg', 'page6-121.svg', 'page1-133.svg', 'page6-206.svg', 'page7-20.svg', 'page6-135.svg', 'page1-77.svg', 'page4-5.svg']",9.0,looks like half of a house key with a triangle hanging off the bottom'\,14.0,25.0,,,
Pf3ccYhQKq2Fd22zv,ChTfzkhbyk5WZQFbu,10,1,page6-204.svg,False,1.0,high,single-utterance-unidirectional,50,173,"['page5-86.svg', 'page8-56.svg', 'page7-216.svg', 'page7-55.svg', 'page5-154.svg', 'page3-70.svg', 'page6-204.svg', 'page7-166.svg', 'page5-26.svg', 'page7-115.svg']",11.0,looks like a chimney,4.0,18.0,"(25,)",page6-204.svg,True
AN9gPwv399LTgFC6i,7gMuNECrhgogRB2cL,5,0,page1-150.svg,False,1.0,high,single-utterance-unidirectional,150,141,"['page8-58.svg', 'page5-96.svg', 'page8-159.svg', 'page7-53.svg', 'page1-150.svg', 'page6-226.svg', 'page7-73.svg', 'page6-206.svg', 'page5-128.svg', 'page6-71.svg']",8.0,a water fountain or vase,5.0,20.0,"(23,)",page1-150.svg,True
KJeMAhHTjaCs9sMpk,yYCqMFdbPEdWjak7S,10,1,page5-71.svg,False,0.3833333333333333,low,single-utterance-unidirectional,86,25,"['page5-63.svg', 'page6-208.svg', 'page4-128.svg', 'page5-71.svg', 'page3-33.svg', 'page6-52.svg', 'page5-84.svg', 'page5-85.svg', 'page4-155.svg', 'page7-225.svg']",5.0,bird in flight,3.0,11.0,"(49,)",page5-71.svg,True
5SkNPcH4uWWhoHzD2,yxpTMWpnJq9er4BDx,13,2,page6-21.svg,False,1.0,high,single-utterance-unidirectional,158,24,"['page8-234.svg', 'page1-132.svg', 'page5-85.svg', 'page6-21.svg', 'page6-185.svg', 'page6-52.svg', 'page5-63.svg', 'page7-113.svg', 'page6-228.svg', 'page7-203.svg']",7.0,"Big block on left, triangle on right and bottom",9.0,18.0,"(28,)",page6-21.svg,True
McsJhwH9t5b9tLX8Z,sohRQZJhjuGvzrZK9,6,1,page3-139.svg,False,0.9935185185185184,high,single-utterance-unidirectional,58,39,"['page2-86.svg', 'page7-126.svg', 'page5-101.svg', 'page8-169.svg', 'page3-139.svg', 'page6-166.svg', 'page6-167.svg', 'page4-180.svg', 'page5-165.svg', 'page1-117.svg']",5.0,Like a man with outstretched arms. Square head. Point feet,10.0,17.0,"(34,)",page3-139.svg,True
NsiBXAJpHkx8tDfWh,AKnb6abnnEMz4mYhT,0,0,page7-20.svg,False,1.0,high,single-utterance-unidirectional,232,7,"['page1-175.svg', 'page7-15.svg', 'page3-52.svg', 'page8-54.svg', 'page4-244.svg', 'page5-36.svg', 'page7-40.svg', 'page8-183.svg', 'page8-38.svg', 'page7-20.svg']",15.0,A single shape pointing to the right,7.0,30.0,,,
FvSgGZcaE85QgqXam,c6CXyAaaSDKM9csZS,11,1,page8-58.svg,False,0.7259259259259259,low,single-utterance-unidirectional,71,170,"['page5-40.svg', 'page7-107.svg', 'page8-58.svg', 'page2-36.svg', 'page6-124.svg', 'page3-33.svg', 'page5-45.svg', 'page4-197.svg', 'page1-150.svg', 'page5-153.svg']",8.0,man walking right,3.0,15.0,"(23,)",page8-58.svg,True
GehtkSFKYT3GHP8dZ,3zAew5nDPSaTvL7wB,5,0,page7-15.svg,False,0.5935185185185186,low,single-utterance-unidirectional,59,217,"['page6-71.svg', 'page7-15.svg', 'page8-169.svg', 'page5-66.svg', 'page7-20.svg', 'page9-39.svg', 'page5-153.svg', 'page3-12.svg', 'page6-160.svg', 'page5-84.svg']",28.0,Flat line with four bumps,5.0,35.0,"(43,)",page7-15.svg,True
ZcWh2SAbYaKsBjERa,2Sakp2nA9m4ZLRBH3,1,0,page7-115.svg,False,0.6,low,single-utterance-unidirectional,125,164,"['page5-121.svg', 'page3-33.svg', 'page6-52.svg', 'page7-44.svg', 'page5-63.svg', 'page2-34.svg', 'page6-155.svg', 'page7-115.svg', 'page6-175.svg', 'page7-113.svg']",19.0,,,,,,
KJeMAhHTjaCs9sMpk,9sas72RFaNGMqjCy7,21,3,page4-128.svg,False,1.0,high,single-utterance-unidirectional,86,25,"['page5-63.svg', 'page6-208.svg', 'page4-128.svg', 'page5-71.svg', 'page3-33.svg', 'page6-52.svg', 'page5-84.svg', 'page5-85.svg', 'page4-155.svg', 'page7-225.svg']",,,,,,,
r7FgehPJbtZPJf2uv,bHLPspcsbvCSvjNoE,7,1,page3-33.svg,False,0.6111111111111112,low,single-utterance-unidirectional,118,114,"['page1-117.svg', 'page6-206.svg', 'page1-30.svg', 'page7-81.svg', 'page9-39.svg', 'page8-247.svg', 'page2-140.svg', 'page6-228.svg', 'page1-185.svg', 'page3-33.svg']",13.0,three mountains with an A on top,7.0,23.0,"(34,)",page3-33.svg,True
5SkNPcH4uWWhoHzD2,7dkGwAL2e9AuZdS8r,20,3,page8-234.svg,False,0.0,low,single-utterance-unidirectional,24,158,"['page6-185.svg', 'page6-228.svg', 'page8-234.svg', 'page1-132.svg', 'page7-203.svg', 'page6-52.svg', 'page5-85.svg', 'page7-113.svg', 'page5-63.svg', 'page6-21.svg']",7.0,dog facing left,3.0,14.0,"(26,)",page8-234.svg,True
KCgt2qJ7K79xySLRm,BfnDPtmADu455RcvX,12,2,page1-48.svg,False,1.0,high,single-utterance-unidirectional,53,49,"['page7-44.svg', 'page7-55.svg', 'page6-206.svg', 'page1-48.svg', 'page8-38.svg', 'page5-45.svg', 'page9-40.svg', 'page1-133.svg', 'page-F.svg', 'page4-195.svg']",4.0,A tent,2.0,5.0,"(15,)",page1-48.svg,True
Gk2kEho6sFLNkapKy,ZHw8kCMyn2SXPRhMF,26,4,page5-84.svg,False,0.5111111111111112,low,single-utterance-unidirectional,90,198,"['page6-71.svg', 'page7-15.svg', 'page8-169.svg', 'page5-66.svg', 'page7-20.svg', 'page9-39.svg', 'page5-153.svg', 'page3-12.svg', 'page6-160.svg', 'page5-84.svg']",15.0,Dog-horse,1.0,19.0,"(23,)",page5-84.svg,True
vmDdBxQwuwh9zvF8P,9BxF3rryhrj3vZ3Mp,18,3,page4-11.svg,False,0.738888888888889,low,single-utterance-unidirectional,95,137,"['page4-11.svg', 'page6-219.svg', 'page1-95.svg', 'page1-77.svg', 'page2-36.svg', 'page1-34.svg', 'page9-40.svg', 'page5-85.svg', 'page5-26.svg', 'page2-133.svg']",12.0,large bottom block on the right with square at the top,11.0,33.0,,,
Cf5fFT4QPbByXSB5s,EocfyiYfSWc7wDuQi,13,2,page2-16.svg,True,0.6722222222222223,low,single-utterance-unidirectional,57,80,"['page7-166.svg', 'page1-95.svg', 'page5-153.svg', 'page4-190.svg', 'page7-202.svg', 'page7-126.svg', 'page3-61.svg', 'page2-16.svg', 'page5-96.svg', 'page7-127.svg']",4.0,a robot with triangles for ears and a cube on its head,12.0,15.0,"(32,)",page2-16.svg,True
eopF622nhHAfYBAbw,bgf3JLYKJQiZWimpJ,0,0,page6-71.svg,False,1.0,high,single-utterance-unidirectional,237,116,"['page8-58.svg', 'page5-96.svg', 'page8-159.svg', 'page7-53.svg', 'page1-150.svg', 'page6-226.svg', 'page7-73.svg', 'page6-206.svg', 'page5-128.svg', 'page6-71.svg']",10.0,Looks like batman with wings,5.0,19.0,"(24,)",page6-71.svg,True
KtmmR6GzmqDdjN8LM,LPTShv7aNsSxr5x4c,3,0,page7-115.svg,False,0.6,low,single-utterance-unidirectional,136,88,"['page5-154.svg', 'page8-56.svg', 'page3-70.svg', 'page7-216.svg', 'page7-115.svg', 'page5-26.svg', 'page6-204.svg', 'page7-55.svg', 'page5-86.svg', 'page7-166.svg']",5.0,letter M,2.0,7.0,"(22,)",page7-115.svg,True
GJ9acNnSs4GtJvHLn,BSqy9ewscYAkFmSGf,3,0,page6-186.svg,False,0.7546296296296297,low,single-utterance-unidirectional,147,46,"['page7-186.svg', 'page7-36.svg', 'page1-133.svg', 'page1-186.svg', 'page7-126.svg', 'page6-186.svg', 'page2-165.svg', 'page6-52.svg', 'page2-136.svg', 'page6-219.svg']",6.0,person walking to the left,5.0,13.0,"(26,)",page6-186.svg,True
TBL7t2i2TYAWFdDTj,phL65kQBCqzjGN4er,13,2,page7-41.svg,False,0.7555555555555555,low,single-utterance-unidirectional,117,91,"['page6-208.svg', 'page5-165.svg', 'page7-41.svg', 'page8-169.svg', 'page8-38.svg', 'page5-86.svg', 'page7-125.svg', 'page2-20.svg', 'page3-33.svg', 'page7-107.svg']",5.0,house on a boat,4.0,9.0,"(12,)",page7-41.svg,True
SjEpBubywARjBE4T6,i6gLnKuKWmiWiCaH6,6,1,page8-156.svg,False,1.0,high,single-utterance-unidirectional,183,93,"['page6-162.svg', 'page7-226.svg', 'page7-177.svg', 'page8-156.svg', 'page7-53.svg', 'page7-41.svg', 'page7-36.svg', 'page-F.svg', 'page7-145.svg', 'page8-192.svg']",8.0,the letter 'K',3.0,14.0,"(20,)",page8-156.svg,True
7ECfJqZSjjsz8oBCM,NnmJx6i9bygimEWL7,18,3,page7-202.svg,False,1.0,high,single-utterance-unidirectional,168,18,"['page5-26.svg', 'page7-20.svg', 'page7-125.svg', 'page2-100.svg', 'page7-126.svg', 'page8-169.svg', 'page7-202.svg', 'page7-116.svg', 'page5-40.svg', 'page4-244.svg']",5.0,Candlestick holder,2.0,10.0,"(21,)",page7-202.svg,True
8RoqYM3LR5QpJwzT5,KkcxG4yy3CPHCAPCp,5,0,page1-185.svg,False,0.6611111111111112,low,single-utterance-unidirectional,63,107,"['page5-139.svg', 'page5-154.svg', 'page7-126.svg', 'page8-246.svg', 'page6-160.svg', 'page7-125.svg', 'page5-85.svg', 'page4-180.svg', 'page1-185.svg', 'page7-177.svg']",6.0,a chalice or cup,4.0,17.0,"(27,)",page1-185.svg,True
dLCiwM5JkBvYfx83i,oZSicWTv2ksDcudLH,24,4,page6-219.svg,False,1.0,high,single-utterance-unidirectional,67,6,"['page6-171.svg', 'page4-241.svg', 'page5-102.svg', 'page2-133.svg', 'page1-95.svg', 'page6-219.svg', 'page7-216.svg', 'page2-86.svg', 'page8-21.svg', 'page4-180.svg']",,,,,,,
uYTuYuJ9QDfA83X3a,SaH4zbMf92gtFgmev,17,2,page2-34.svg,False,0.7611111111111111,low,single-utterance-unidirectional,220,191,"['page5-121.svg', 'page3-33.svg', 'page6-52.svg', 'page7-44.svg', 'page5-63.svg', 'page2-34.svg', 'page6-155.svg', 'page7-115.svg', 'page6-175.svg', 'page7-113.svg']",10.0,a Y with the right arm bent over,8.0,18.0,"(24,)",page2-34.svg,True
RgiXtnKrXiiHQZpcz,qmgLHixpN7dMQi3hx,5,0,page6-206.svg,False,0.7333333333333333,low,single-utterance-unidirectional,135,51,"['page1-77.svg', 'page8-183.svg', 'page6-206.svg', 'page6-121.svg', 'page6-135.svg', 'page7-79.svg', 'page1-133.svg', 'page4-5.svg', 'page7-202.svg', 'page7-20.svg']",19.0,One that looks like a triangle has been cut out of it,12.0,40.0,"(49,)",page6-206.svg,True
ZcWh2SAbYaKsBjERa,MWqDDmKbDqJdrsiPn,11,1,page2-34.svg,False,0.7611111111111111,low,single-utterance-unidirectional,164,125,"['page6-155.svg', 'page7-113.svg', 'page2-34.svg', 'page7-115.svg', 'page7-44.svg', 'page3-33.svg', 'page6-52.svg', 'page5-121.svg', 'page6-175.svg', 'page5-63.svg']",10.0,It is facing left and is headless with a long neck and boxy legs,14.0,27.0,"(53,)",page2-34.svg,True
qihX9gdsRc9rBMRTu,Fqwn4KyZfBisz4255,11,1,page8-247.svg,True,0.6333333333333334,low,single-utterance-unidirectional,31,177,"['page1-117.svg', 'page6-206.svg', 'page1-30.svg', 'page7-81.svg', 'page9-39.svg', 'page8-247.svg', 'page2-140.svg', 'page6-228.svg', 'page1-185.svg', 'page3-33.svg']",7.0,it looks like a horse facing the left,8.0,24.0,"(35,)",page8-247.svg,True
